trip_id,start_time,end_time,headway_secs,exact_times
30688,10:00:00,17:00:00,310,0
30651,05:00:00,10:00:00,255,0
29520,17:00:00,24:00:00,240,0
29370,06:00:00,24:00:00,290,0
29424,06:00:00,24:00:00,290,0
29322,06:00:00,24:00:00,350,0
29361,06:00:00,24:00:00,350,0
29058,06:00:00,24:00:00,140,0
29316,06:00:00,24:00:00,170,0
29159,06:00:00,24:00:00,140,0
16207,06:00:00,24:00:00,130,0
30227,10:00:00,17:00:00,195,0
30248,05:00:00,10:00:00,195,0
27033,05:00:00,10:00:00,120,0
29929,17:00:00,24:00:00,140,0
30229,17:00:00,24:00:00,140,0
29927,05:00:00,10:00:00,140,0
30257,10:00:00,17:00:00,235,0
29915,10:00:00,17:00:00,225,0
29406,05:00:00,10:00:00,230,0
30398,17:00:00,24:00:00,170,0
30391,10:00:00,17:00:00,240,0
30297,10:00:00,17:00:00,240,0
30292,05:00:00,10:00:00,170,0
30301,17:00:00,24:00:00,135,0
30274,05:00:00,10:00:00,195,0
30309,05:00:00,10:00:00,170,0
29337,07:00:00,24:00:00,350,0
29362,07:00:00,24:00:00,350,0
29379,07:00:00,24:00:00,330,0
29433,07:00:00,24:00:00,330,0
28945,07:00:00,24:00:00,180,0
29075,07:00:00,24:00:00,140,0
29263,07:00:00,24:00:00,230,0
29318,07:00:00,24:00:00,230,0
29677,07:00:00,24:00:00,335,0
29933,07:00:00,24:00:00,260,0
29926,07:00:00,24:00:00,225,0
30235,07:00:00,24:00:00,260,0
29588,07:00:00,24:00:00,300,0
29715,07:00:00,24:00:00,335,0
29866,07:00:00,24:00:00,180,0
29659,07:00:00,24:00:00,300,0
29674,06:00:00,24:00:00,300,0
29931,06:00:00,24:00:00,240,0
29924,06:00:00,24:00:00,210,0
29900,06:00:00,24:00:00,210,0
29710,06:00:00,24:00:00,300,0
29510,06:00:00,24:00:00,300,0
29651,06:00:00,24:00:00,300,0
29862,06:00:00,24:00:00,130,0
30684,06:00:00,24:00:00,310,0
30410,06:00:00,24:00:00,195,0
29183,07:00:00,24:00:00,140,0
30692,06:00:00,24:00:00,310,0
30231,06:00:00,24:00:00,240,0
30259,06:00:00,24:00:00,235,0
30303,06:00:00,24:00:00,195,0
30281,06:00:00,24:00:00,235,0
37910,20:00:00,24:30:00,900,0
14840,05:00:00,10:00:00,130,0
37908,06:00:00,07:00:00,900,0
37909,07:00:00,20:00:00,600,0
14743,05:00:00,10:00:00,120,0
27055,17:00:00,24:00:00,120,0
29891,10:00:00,17:00:00,225,0
16190,17:00:00,24:00:00,120,0
14842,05:00:00,10:00:00,125,0
29250,17:00:00,24:00:00,125,0
29001,17:00:00,24:00:00,130,0
14841,00:05:00,10:00:00,130,0
14844,05:00:00,24:00:00,350,0
14845,05:00:00,24:00:00,350,0
14843,05:00:00,10:00:00,125,0
29315,17:00:00,24:00:00,125,0
37912,06:00:00,07:00:00,480,0
37907,23:00:00,24:30:00,900,0
37906,21:00:00,23:00:00,600,0
37905,18:00:00,21:00:00,480,0
37971,09:00:00,11:00:00,600,0
37926,23:00:00,24:30:00,900,0
37915,11:00:00,13:00:00,900,0
37914,07:00:00,09:00:00,360,0
37935,07:00:00,24:30:00,900,0
37902,09:00:00,11:00:00,600,0
37888,05:00:00,06:00:00,600,0
37913,05:00:00,06:00:00,600,0
37934,20:00:00,24:30:00,900,0
37931,07:00:00,20:00:00,600,0
37929,06:00:00,07:00:00,900,0
37911,07:00:00,24:30:00,900,0
29928,10:00:00,17:00:00,195,0
29887,05:00:00,10:00:00,170,0
29502,10:00:00,17:00:00,300,0
29592,05:00:00,10:00:00,240,0
30252,17:00:00,24:00:00,195,0
29650,17:00:00,24:00:00,240,0
29637,10:00:00,17:00:00,300,0
30225,05:00:00,10:00:00,140,0
29670,05:00:00,10:00:00,225,0
29673,17:00:00,24:00:00,225,0
29894,17:00:00,24:00:00,165,0
29672,10:00:00,17:00:00,255,0
29704,17:00:00,24:00:00,225,0
29914,05:00:00,10:00:00,170,0
30277,17:00:00,24:00:00,195,0
29921,17:00:00,24:00:00,170,0
29367,17:00:00,24:00:00,230,0
14846,05:00:00,10:00:00,230,0
29686,05:00:00,10:00:00,225,0
15171,10:00:00,17:00:00,130,0
27052,10:00:00,17:00:00,130,0
28992,10:00:00,17:00:00,140,0
29155,17:00:00,24:00:00,130,0
29114,10:00:00,17:00:00,140,0
29311,10:00:00,17:00:00,165,0
29232,10:00:00,17:00:00,165,0
29418,17:00:00,24:00:00,230,0
29365,10:00:00,17:00:00,290,0
30275,10:00:00,17:00:00,235,0
29414,10:00:00,17:00:00,290,0
14848,05:00:00,10:00:00,240,0
29697,10:00:00,17:00:00,255,0
30685,07:00:00,24:00:00,310,0
30695,07:00:00,24:00:00,310,0
29908,07:00:00,24:00:00,225,0
30267,07:00:00,24:00:00,235,0
30285,07:00:00,24:00:00,265,0
30305,07:00:00,24:00:00,235,0
30440,07:00:00,24:00:00,235,0
