shape_id,shape_pt_sequence,shape_dist_traveled,shape_pt_lat,shape_pt_lon
37348,15,,19.499430000000004,-99.15580000000001
37348,16,,19.495480000000004,-99.15420000000002
37348,17,,19.492290000000004,-99.15309000000002
37348,18,,19.490690000000004,-99.15251000000002
37348,19,,19.489110000000004,-99.15185000000002
37348,20,,19.482720000000004,-99.14941000000002
37348,21,,19.479330000000004,-99.14817000000002
37348,22,,19.473670000000006,-99.14598000000002
37348,23,,19.470640000000007,-99.14483000000003
37348,24,,19.467660000000006,-99.14376000000003
37348,25,,19.466160000000006,-99.14319000000003
37348,26,,19.465710000000005,-99.14305000000003
37348,27,,19.465190000000003,-99.14309000000003
37348,28,,19.464740000000003,-99.14320000000004
37348,29,,19.46402,-99.14359000000003
37348,30,,19.46341,-99.14421000000003
37348,31,,19.46288,-99.14467000000003
37348,32,,19.462639999999997,-99.14477000000004
37348,33,,19.462249999999997,-99.14481000000004
37348,34,,19.461949999999998,-99.14470000000003
37348,35,,19.461759999999998,-99.14455000000002
37348,36,,19.461319999999997,-99.14412000000003
37348,37,,19.460959999999996,-99.14392000000002
37348,38,,19.460579999999997,-99.14395000000002
37348,39,,19.458859999999998,-99.14430000000002
37348,40,,19.455849999999998,-99.14504000000001
37348,41,,19.451919999999998,-99.14588
37348,42,,19.445729999999998,-99.14728000000001
37348,43,,19.440229999999996,-99.14865
37348,44,,19.439889999999995,-99.14876000000001
37348,45,,19.437989999999996,-99.14908000000001
37348,46,,19.437809999999995,-99.14898000000001
37348,47,,19.437539999999995,-99.14749
37348,48,,19.437389999999994,-99.14691
37348,49,,19.437059999999992,-99.14692000000001
37348,50,,19.43672999999999,-99.14706000000001
37348,51,,19.43593999999999,-99.14719000000001
37348,52,,19.431389999999993,-99.14808000000001
37348,53,,19.427719999999994,-99.14882
37348,54,,19.427719999999994,-99.14882
37348,55,,19.427709999999994,-99.14888
37348,56,,19.427709999999994,-99.14887
37348,57,,19.427709999999994,-99.14886
37348,58,,19.427709999999994,-99.14886
37348,59,,19.427709999999994,-99.14886
37348,60,,19.427709999999994,-99.14886
37348,61,,19.427709999999994,-99.14886
37348,62,,19.427709999999994,-99.14886
37348,63,,19.427709999999994,-99.14886
37348,64,,19.427709999999994,-99.14886
37348,65,,19.427719999999994,-99.14886
37348,66,,19.427719999999994,-99.14883999999999
37348,67,,19.427719999999994,-99.14882999999999
37348,68,,19.427719999999994,-99.14881999999999
37348,69,,19.427719999999994,-99.14881999999999
37348,70,,19.427719999999994,-99.14881999999999
37348,71,,19.427719999999994,-99.14881999999999
37348,72,,19.427719999999994,-99.14881999999999
37348,73,,19.427719999999994,-99.14881999999999
37348,74,,19.427719999999994,-99.14881999999999
37348,75,,19.427719999999994,-99.14881999999999
37348,76,,19.427719999999994,-99.14881999999999
37348,77,,19.427719999999994,-99.14881999999999
37348,78,,19.427719999999994,-99.14881999999999
37348,79,,19.427719999999994,-99.14881999999999
37348,80,,19.427719999999994,-99.14881999999999
37348,81,,19.427719999999994,-99.14881999999999
37348,82,,19.427719999999994,-99.14881999999999
37382,0,,19.52963,-99.17001
37382,1,,19.52896,-99.17012000000001
37382,2,,19.528660000000002,-99.1701
37382,3,,19.528370000000002,-99.16996
37382,4,,19.52568,-99.16799
37382,5,,19.522920000000003,-99.16573
37382,6,,19.522380000000002,-99.16525999999999
37382,7,,19.52082,-99.16429999999998
37382,8,,19.51908,-99.16351999999998
37382,9,,19.51709,-99.16268999999998
37382,10,,19.5151,-99.16186999999998
37382,11,,19.51166,-99.16055999999998
37382,12,,19.508319999999998,-99.15913999999998
37382,13,,19.50331,-99.15716999999998
37382,14,,19.50133,-99.15646999999998
37382,15,,19.49952,-99.15571999999999
37382,16,,19.49548,-99.15419999999999
37382,17,,19.49229,-99.15302999999999
37382,18,,19.48912,-99.15178999999999
37382,19,,19.48272,-99.14940999999999
37382,20,,19.47933,-99.14817
37382,21,,19.473670000000002,-99.14598
37382,22,,19.470640000000003,-99.14483
37382,23,,19.467670000000002,-99.14377
37382,24,,19.466070000000002,-99.14312000000001
37382,25,,19.46562,-99.14303000000001
37382,26,,19.465130000000002,-99.14303000000001
37382,27,,19.464570000000002,-99.14329000000001
37382,28,,19.46412,-99.14353000000001
37382,29,,19.46341,-99.14419000000001
37382,30,,19.46303,-99.14453
37382,31,,19.46263,-99.14476
37382,32,,19.46235,-99.1448
37382,33,,19.46201,-99.14478
37382,34,,19.46165,-99.14447
37382,35,,19.461319999999997,-99.14414
37382,36,,19.461069999999996,-99.14394999999999
37382,37,,19.460649999999998,-99.14389999999999
37382,38,,19.45883,-99.14429999999999
37382,39,,19.455849999999998,-99.14503999999998
37382,40,,19.451919999999998,-99.14587999999998
37382,41,,19.44571,-99.14729999999997
37382,42,,19.445439999999998,-99.14736999999997
37382,43,,19.445349999999998,-99.14755999999997
37382,44,,19.446139999999996,-99.15211999999997
37382,45,,19.446139999999996,-99.15211999999997
37382,46,,19.446139999999996,-99.15211999999997
37382,47,,19.446139999999996,-99.15211999999997
37410,0,,19.52963,-99.17001
37410,1,,19.52907,-99.17013
37410,2,,19.52862,-99.17009
37410,3,,19.52836,-99.16997
37410,4,,19.52292,-99.16573000000001
37410,5,,19.52236,-99.16524000000001
37410,6,,19.52122,-99.16452000000001
37410,7,,19.51908,-99.16352
37410,8,,19.51514,-99.16186
37410,9,,19.51168,-99.16054
37410,10,,19.509929999999997,-99.15984999999999
37410,11,,19.508329999999997,-99.15919
37410,12,,19.505739999999996,-99.15826
37410,13,,19.503399999999996,-99.15725
37410,14,,19.499509999999997,-99.15575000000001
37410,15,,19.495479999999997,-99.15420000000002
37410,16,,19.492289999999997,-99.15303000000002
37410,17,,19.489119999999996,-99.15179000000002
37410,18,,19.482719999999997,-99.14941000000002
37410,19,,19.479329999999997,-99.14817000000002
37410,20,,19.47367,-99.14598000000002
37410,21,,19.47064,-99.14483000000003
37410,22,,19.46773,-99.14378000000002
37410,23,,19.4672,-99.14374000000002
37410,24,,19.46706,-99.14131000000002
37410,25,,19.46762,-99.14088000000002
37410,26,,19.46762,-99.14088000000002
37456,0,,19.42772,-99.14882000000001
37456,1,,19.43139,-99.14808000000002
37456,2,,19.43594,-99.14719000000002
37456,3,,19.437009999999997,-99.14698000000003
37456,4,,19.437279999999998,-99.14692000000002
37456,5,,19.437479999999997,-99.14704000000002
37456,6,,19.43781,-99.14884000000002
37456,7,,19.43792,-99.14904000000003
37456,8,,19.438149999999997,-99.14906000000003
37456,9,,19.438999999999997,-99.14891000000003
37456,10,,19.439629999999998,-99.14880000000002
37456,11,,19.440229999999996,-99.14865000000002
37456,12,,19.441579999999995,-99.14824000000002
37456,13,,19.442999999999994,-99.14790000000002
37456,14,,19.444409999999994,-99.14756000000003
37456,15,,19.445729999999994,-99.14728000000002
37456,16,,19.448849999999993,-99.14656000000002
37456,17,,19.451919999999994,-99.14588000000002
37456,18,,19.453929999999993,-99.14543000000002
37456,19,,19.45584999999999,-99.14504000000002
37456,20,,19.458819999999992,-99.14438000000003
37456,21,,19.459949999999992,-99.14406000000002
37456,22,,19.460759999999993,-99.14394000000003
37456,23,,19.461249999999993,-99.14405000000004
37456,24,,19.46165999999999,-99.14444000000003
37456,25,,19.461909999999992,-99.14467000000003
37456,26,,19.462389999999992,-99.14482000000004
37456,27,,19.462939999999993,-99.14462000000003
37456,28,,19.463459999999994,-99.14418000000003
37456,29,,19.463969999999993,-99.14365000000004
37456,30,,19.464599999999994,-99.14328000000003
37456,31,,19.465199999999992,-99.14306000000003
37456,32,,19.46588999999999,-99.14307000000004
37456,33,,19.46643999999999,-99.14326000000004
37456,34,,19.46766999999999,-99.14377000000005
37456,35,,19.470639999999992,-99.14483000000004
37456,36,,19.47366999999999,-99.14598000000004
37456,37,,19.47932999999999,-99.14817000000004
37456,38,,19.48271999999999,-99.14941000000003
37456,39,,19.48911999999999,-99.15179000000003
37456,40,,19.49228999999999,-99.15303000000003
37456,41,,19.49547999999999,-99.15420000000003
37456,42,,19.49951999999999,-99.15572000000003
37456,43,,19.50330999999999,-99.15717000000004
37456,44,,19.508319999999987,-99.15914000000004
37456,45,,19.515139999999988,-99.16182000000003
37456,46,,19.519079999999988,-99.16352000000003
37456,47,,19.52111999999999,-99.16448000000004
37456,48,,19.52291999999999,-99.16573000000004
37456,49,,19.52376999999999,-99.16647000000003
37456,50,,19.52635999999999,-99.16848000000003
37456,51,,19.52787999999999,-99.16963000000003
37456,52,,19.52826999999999,-99.16990000000003
37456,53,,19.528749999999988,-99.17011000000002
37456,54,,19.52920999999999,-99.17013000000003
37456,55,,19.529629999999987,-99.17001000000003
37456,56,,19.529629999999987,-99.17001000000003
37456,57,,19.529629999999987,-99.17001000000003
37456,58,,19.529629999999987,-99.17001000000003
37456,59,,19.529629999999987,-99.17001000000003
37489,0,,19.446140000000003,-99.15212000000001
37489,1,,19.445690000000003,-99.14984000000001
37489,2,,19.445370000000004,-99.14777000000001
37489,3,,19.445330000000006,-99.14757
37489,4,,19.445370000000004,-99.14737
37489,5,,19.445550000000004,-99.1473
37489,6,,19.445730000000005,-99.14728
37489,7,,19.448850000000004,-99.14656
37489,8,,19.451920000000005,-99.14587999999999
37489,9,,19.455850000000005,-99.14504
37489,10,,19.458880000000004,-99.14432
37489,11,,19.460430000000006,-99.14393999999999
37489,12,,19.460790000000006,-99.14390999999999
37489,13,,19.461330000000007,-99.14408999999999
37489,14,,19.46167000000001,-99.14447999999999
37489,15,,19.461900000000007,-99.14466999999999
37489,16,,19.462120000000006,-99.14478999999999
37489,17,,19.462390000000006,-99.14482999999998
37489,18,,19.462720000000008,-99.14475999999999
37489,19,,19.463120000000007,-99.14446999999998
37489,20,,19.463430000000006,-99.14416999999999
37489,21,,19.464120000000005,-99.14352999999998
37489,22,,19.465000000000003,-99.14313999999999
37489,23,,19.465490000000003,-99.14301999999999
37489,24,,19.467670000000002,-99.14376999999999
37489,25,,19.470640000000003,-99.14482999999998
37489,26,,19.473670000000002,-99.14597999999998
37489,27,,19.47933,-99.14816999999998
37489,28,,19.48272,-99.14940999999997
37489,29,,19.48912,-99.15178999999998
37489,30,,19.49066,-99.15243999999997
37489,31,,19.492289999999997,-99.15302999999997
37489,32,,19.495479999999997,-99.15419999999997
37489,33,,19.499519999999997,-99.15571999999997
37489,34,,19.503299999999996,-99.15720999999998
37489,35,,19.504509999999996,-99.15773999999998
37489,36,,19.505779999999998,-99.15822999999997
37489,37,,19.508319999999998,-99.15919999999997
37489,38,,19.50999,-99.15988999999998
37489,39,,19.511709999999997,-99.16054999999997
37489,40,,19.515099999999997,-99.16185999999998
37489,41,,19.519079999999995,-99.16351999999998
37489,42,,19.521139999999995,-99.16441999999998
37489,43,,19.522109999999994,-99.16502999999997
37489,44,,19.522919999999996,-99.16572999999997
37489,45,,19.526069999999997,-99.16823999999997
37489,46,,19.52819,-99.16980999999997
37489,47,,19.528609999999997,-99.17007999999997
37489,48,,19.529069999999997,-99.17012999999997
37489,49,,19.529629999999997,-99.17000999999998
37489,50,,19.529629999999997,-99.17000999999998
37489,51,,19.529629999999997,-99.17000999999998
37489,52,,19.529629999999997,-99.17000999999998
37489,53,,19.529629999999997,-99.17000999999998
37516,0,,19.467570000000002,-99.14083000000001
37516,1,,19.46722,-99.14111000000001
37516,2,,19.467100000000002,-99.14125000000001
37516,3,,19.46714,-99.14174000000001
37516,4,,19.46726,-99.14299000000001
37516,5,,19.46733,-99.14362000000001
37516,6,,19.467670000000002,-99.14377000000002
37516,7,,19.470640000000003,-99.14485000000002
37516,8,,19.473670000000002,-99.14598000000002
37516,9,,19.47933,-99.14817000000002
37516,10,,19.48272,-99.14941000000002
37516,11,,19.48912,-99.15184000000002
37516,12,,19.49229,-99.15303000000002
37516,13,,19.49548,-99.15420000000002
37516,14,,19.49952,-99.15572000000002
37516,15,,19.50331,-99.15717000000002
37516,16,,19.508319999999998,-99.15914000000002
37516,17,,19.51514,-99.16182000000002
37516,18,,19.51908,-99.16352000000002
37516,19,,19.521169999999998,-99.16444000000001
37516,20,,19.52209,-99.16503000000002
37516,21,,19.52299,-99.16576000000002
37516,22,,19.52591,-99.16808000000002
37516,23,,19.52767,-99.16945000000001
37516,24,,19.52865,-99.17009000000002
37516,25,,19.52929,-99.17010000000002
37516,26,,19.52963,-99.17001000000002
37516,27,,19.52963,-99.17001000000002
37516,28,,19.52963,-99.17001000000002
37516,29,,19.52963,-99.17001000000002
37516,30,,19.52963,-99.17001000000002
37516,31,,19.52963,-99.17001000000002
37578,0,,19.444950000000002,-99.15235000000001
37578,1,,19.444560000000003,-99.15238000000001
37578,2,,19.443910000000002,-99.15245
37578,3,,19.443400000000004,-99.15245
37578,4,,19.442600000000002,-99.15252
37578,5,,19.441010000000002,-99.15261
37578,6,,19.440870000000004,-99.15267999999999
37578,7,,19.440710000000003,-99.15271999999999
37578,8,,19.44046,-99.15279999999998
37578,9,,19.438640000000003,-99.15345999999998
37578,10,,19.436740000000004,-99.15414999999999
37578,11,,19.436790000000006,-99.15442999999999
37578,12,,19.436820000000004,-99.15474999999999
37578,13,,19.436880000000006,-99.15522
37578,14,,19.436750000000007,-99.15546
37578,15,,19.436510000000006,-99.15557000000001
37578,16,,19.436250000000005,-99.15566000000001
37578,17,,19.435940000000006,-99.15565000000001
37578,18,,19.435710000000007,-99.15556000000001
37578,19,,19.435620000000007,-99.15534000000001
37578,20,,19.43558000000001,-99.15503000000001
37578,21,,19.43540000000001,-99.15369000000001
37578,22,,19.43531000000001,-99.15334000000001
37578,23,,19.43416000000001,-99.15353000000002
37578,24,,19.43396000000001,-99.15354000000002
37578,25,,19.43374000000001,-99.15297000000002
37578,26,,19.43338000000001,-99.15101000000003
37578,27,,19.43332000000001,-99.15060000000003
37578,28,,19.43304000000001,-99.15073000000002
37578,29,,19.43275000000001,-99.15085000000002
37578,30,,19.43221000000001,-99.15110000000001
37578,31,,19.431760000000008,-99.15125000000002
37578,32,,19.431300000000007,-99.14838000000002
37578,33,,19.430770000000006,-99.14465000000001
37578,34,,19.430330000000005,-99.14193000000002
37578,35,,19.430010000000006,-99.13946000000001
37578,36,,19.429860000000005,-99.13823000000001
37578,37,,19.429720000000007,-99.13701
37578,38,,19.429250000000007,-99.13388
37578,39,,19.428700000000006,-99.13395
37578,40,,19.427920000000007,-99.13405
37578,41,,19.42666000000001,-99.1342
37578,42,,19.426510000000007,-99.13281
37578,43,,19.426250000000007,-99.1307
37578,44,,19.426330000000007,-99.13023
37578,45,,19.426330000000007,-99.12984
37578,46,,19.425500000000007,-99.12564
37578,47,,19.424480000000006,-99.12577
37578,48,,19.423450000000006,-99.12587
37578,49,,19.423230000000007,-99.12405000000001
37578,50,,19.423220000000008,-99.12020000000001
37578,51,,19.42404000000001,-99.12008000000002
37578,52,,19.42460000000001,-99.11996000000002
37578,53,,19.42555000000001,-99.11980000000003
37578,54,,19.427540000000008,-99.11941000000003
37578,55,,19.427540000000008,-99.11919000000003
37578,56,,19.427380000000007,-99.11774000000003
37578,57,,19.427250000000008,-99.11632000000003
37578,58,,19.427080000000007,-99.11468000000004
37578,59,,19.426920000000006,-99.11345000000003
37578,60,,19.426890000000007,-99.11269000000003
37578,61,,19.426930000000006,-99.11189000000003
37578,62,,19.427130000000005,-99.11153000000003
37578,63,,19.427180000000007,-99.11152000000003
37578,64,,19.427460000000007,-99.11165000000003
37578,65,,19.427690000000005,-99.11194000000003
37578,66,,19.428480000000004,-99.11352000000004
37578,67,,19.428980000000003,-99.11446000000004
37578,68,,19.429540000000003,-99.11539000000003
37578,69,,19.42986,-99.11550000000004
37578,70,,19.430210000000002,-99.11551000000004
37578,71,,19.431110000000004,-99.11538000000004
37578,72,,19.432200000000005,-99.11525000000005
37578,73,,19.433100000000007,-99.11520000000004
37578,74,,19.434890000000006,-99.11490000000005
37578,75,,19.435420000000008,-99.11483000000005
37578,76,,19.435530000000007,-99.11569000000006
37578,77,,19.435620000000007,-99.11657000000005
37578,78,,19.435790000000008,-99.11825000000005
37578,79,,19.436080000000008,-99.12082000000005
37578,80,,19.43632000000001,-99.12341000000005
37578,81,,19.43679000000001,-99.12706000000004
37578,82,,19.43736000000001,-99.13119000000005
37578,83,,19.43764000000001,-99.13316000000005
37578,84,,19.437860000000008,-99.13504000000005
37578,85,,19.438180000000006,-99.13747000000005
37578,86,,19.438580000000005,-99.13982000000006
37578,87,,19.438620000000004,-99.14017000000005
37578,88,,19.437880000000003,-99.14029000000005
37578,89,,19.43633,-99.14054000000004
37578,90,,19.43624,-99.14067000000004
37578,91,,19.43634,-99.14118000000005
37578,92,,19.43645,-99.14197000000004
37578,93,,19.4373,-99.14615000000005
37578,94,,19.43776,-99.14846000000004
37578,95,,19.43827,-99.15078000000004
37578,96,,19.43882,-99.15317000000005
37578,97,,19.43903,-99.15327000000005
37578,98,,19.4397,-99.15296000000005
37578,99,,19.440389999999997,-99.15267000000004
37578,100,,19.440689999999996,-99.15254000000004
37578,101,,19.440909999999995,-99.15257000000004
37578,102,,19.442259999999994,-99.15243000000004
37578,103,,19.443829999999995,-99.15232000000003
37578,104,,19.444679999999995,-99.15220000000004
37578,105,,19.445459999999994,-99.15223000000003
37578,106,,19.445459999999994,-99.15223000000003
37578,107,,19.445459999999994,-99.15223000000003
37578,108,,19.445459999999994,-99.15223000000003
37578,109,,19.445459999999994,-99.15223000000003
37578,110,,19.445459999999994,-99.15223000000003
37578,111,,19.445459999999994,-99.15223000000003
37578,112,,19.445459999999994,-99.15223000000003
37578,113,,19.445459999999994,-99.15223000000003
37578,114,,19.445459999999994,-99.15223000000003
37578,115,,19.445459999999994,-99.15223000000003
37578,116,,19.445459999999994,-99.15223000000003
37578,117,,19.445459999999994,-99.15223000000003
37792,0,,19.4449,-99.15221000000001
37792,1,,19.4426,-99.15241000000002
37792,2,,19.441509999999997,-99.15247000000002
37792,3,,19.44083,-99.15256000000002
37792,4,,19.440569999999997,-99.15258000000003
37792,5,,19.440399999999997,-99.15271000000003
37792,6,,19.43904,-99.15323000000002
37792,7,,19.43893,-99.15321000000002
37792,8,,19.438319999999997,-99.15077000000001
37792,9,,19.437829999999998,-99.14878
37792,10,,19.437279999999998,-99.14621
37792,11,,19.436829999999997,-99.14402
37792,12,,19.436339999999998,-99.14141
37792,13,,19.43623,-99.14068999999999
37792,14,,19.43642,-99.14052
37792,15,,19.43753,-99.14036
37792,16,,19.43854,-99.14022
37792,17,,19.43864,-99.14016
37792,18,,19.43842,-99.13892999999999
37792,19,,19.43796,-99.13588999999999
37792,20,,19.43772,-99.13395999999999
37792,21,,19.437479999999997,-99.13202999999999
37792,22,,19.437149999999995,-99.12981999999998
37792,23,,19.437009999999997,-99.12871999999999
37792,24,,19.43687,-99.12759999999999
37792,25,,19.43665,-99.12586999999999
37792,26,,19.4364,-99.12414999999999
37792,27,,19.4362,-99.12217999999999
37792,28,,19.43585,-99.11899999999999
37792,29,,19.43566,-99.11712999999999
37792,30,,19.43544,-99.11495999999998
37792,31,,19.43538,-99.11475999999998
37792,32,,19.43496,-99.11477999999998
37792,33,,19.43356,-99.11503999999998
37792,34,,19.43289,-99.11513999999998
37792,35,,19.43093,-99.11531999999998
37792,36,,19.43018,-99.11546999999999
37792,37,,19.42978,-99.11547999999999
37792,38,,19.42718,-99.11622999999999
37792,39,,19.42719,-99.11592999999999
37792,40,,19.42696,-99.11398999999999
37792,41,,19.42691,-99.11343999999998
37792,42,,19.42628,-99.11352999999998
37792,43,,19.42478,-99.11374999999998
37792,44,,19.425099999999997,-99.11614999999998
37792,45,,19.425519999999995,-99.11976999999997
37792,46,,19.423939999999995,-99.12009999999998
37792,47,,19.423229999999993,-99.12024999999998
37792,48,,19.423189999999995,-99.12246999999998
37792,49,,19.423229999999993,-99.12395999999998
37792,50,,19.423409999999993,-99.12552999999998
37792,51,,19.423469999999995,-99.12585999999999
37792,52,,19.424019999999995,-99.12580999999999
37792,53,,19.424619999999994,-99.12572999999999
37792,54,,19.425079999999994,-99.12566999999999
37792,55,,19.426869999999994,-99.12540999999999
37792,56,,19.427949999999996,-99.12525
37792,57,,19.428289999999997,-99.12518999999999
37792,58,,19.428279999999997,-99.12553999999999
37792,59,,19.428299999999997,-99.12677999999998
37792,60,,19.428619999999995,-99.12935999999998
37792,61,,19.429239999999997,-99.13375999999998
37792,62,,19.429689999999997,-99.13658999999998
37792,63,,19.429869999999998,-99.13852999999999
37792,64,,19.430229999999998,-99.14092999999998
37792,65,,19.430609999999998,-99.14354999999998
37792,66,,19.431189999999997,-99.14771999999998
37792,67,,19.431759999999997,-99.15120999999998
37792,68,,19.43332,-99.15056999999997
37792,69,,19.433519999999998,-99.15200999999998
37792,70,,19.433729999999997,-99.15294999999998
37792,71,,19.433859999999996,-99.15337999999997
37792,72,,19.434089999999994,-99.15351999999997
37792,73,,19.435019999999994,-99.15337999999997
37792,74,,19.435349999999996,-99.15332999999997
37792,75,,19.435389999999995,-99.15366999999996
37792,76,,19.435499999999994,-99.15450999999996
37792,77,,19.435619999999993,-99.15539999999996
37792,78,,19.435669999999995,-99.15553999999996
37792,79,,19.435839999999995,-99.15564999999997
37792,80,,19.436109999999996,-99.15566999999997
37792,81,,19.436559999999997,-99.15558999999998
37792,82,,19.436819999999997,-99.15530999999997
37792,83,,19.436829999999997,-99.15481999999997
37792,84,,19.436759999999996,-99.15420999999998
37792,85,,19.437129999999996,-99.15397999999998
37792,86,,19.438639999999996,-99.15345999999998
37792,87,,19.440489999999997,-99.15276999999998
37792,88,,19.440689999999996,-99.15275999999997
37792,89,,19.440799999999996,-99.15268999999998
37792,90,,19.445459999999997,-99.15222999999997
37792,91,,19.445459999999997,-99.15222999999997
37792,92,,19.445459999999997,-99.15222999999997
37792,93,,19.445459999999997,-99.15222999999997
37792,94,,19.445459999999997,-99.15222999999997
37792,95,,19.445459999999997,-99.15222999999997
37792,96,,19.445459999999997,-99.15222999999997
37792,97,,19.445459999999997,-99.15222999999997
37792,98,,19.445459999999997,-99.15222999999997
37792,99,,19.445459999999997,-99.15222999999997
37792,100,,19.445459999999997,-99.15222999999997
37792,101,,19.445459999999997,-99.15222999999997
37792,102,,19.445459999999997,-99.15222999999997
37845,0,,19.445,-99.15227
37845,1,,19.44447,-99.15234
37845,2,,19.44363,-99.15243
37845,3,,19.443089999999998,-99.15245
37845,4,,19.4425,-99.1525
37845,5,,19.440929999999998,-99.15265000000001
37845,6,,19.44062,-99.15278
37845,7,,19.44041,-99.15279000000001
37845,8,,19.43993,-99.15298000000001
37845,9,,19.439610000000002,-99.15310000000001
37845,10,,19.43905,-99.15334000000001
37845,11,,19.43872,-99.15252000000001
37845,12,,19.43852,-99.1517
37845,13,,19.438200000000002,-99.15028000000001
37845,14,,19.437800000000003,-99.14822000000001
37845,15,,19.437590000000004,-99.14719000000001
37845,16,,19.437520000000003,-99.14669
37845,17,,19.437380000000005,-99.1461
37845,18,,19.436880000000006,-99.14394
37845,19,,19.436520000000005,-99.14221
37845,20,,19.436330000000005,-99.14114000000001
37845,21,,19.436270000000004,-99.14061000000001
37845,22,,19.438620000000004,-99.14023
37845,23,,19.438890000000004,-99.13875
37845,24,,19.438430000000004,-99.13853
37845,25,,19.438170000000003,-99.13679
37845,26,,19.437540000000002,-99.13217
37845,27,,19.437230000000003,-99.12991
37845,28,,19.437040000000003,-99.12836999999999
37845,29,,19.436580000000003,-99.12481999999999
37845,30,,19.436360000000004,-99.12305999999998
37845,31,,19.436260000000004,-99.12194999999998
37845,32,,19.435900000000004,-99.11884999999998
37845,33,,19.435580000000005,-99.11586999999999
37845,34,,19.435520000000004,-99.11531999999998
37845,35,,19.435580000000005,-99.11470999999999
37845,36,,19.435420000000004,-99.11453999999999
37845,37,,19.435020000000005,-99.11196999999999
37845,38,,19.434230000000007,-99.11102999999999
37845,39,,19.433900000000005,-99.11063999999999
37845,40,,19.433740000000004,-99.11008999999999
37845,41,,19.433790000000005,-99.10982999999999
37845,42,,19.434060000000006,-99.10923999999999
37845,43,,19.434260000000005,-99.10857999999999
37845,44,,19.434240000000006,-99.10795999999999
37845,45,,19.434100000000008,-99.10740999999999
37845,46,,19.433560000000007,-99.10571999999999
37845,47,,19.431530000000006,-99.10155999999999
37845,48,,19.428770000000007,-99.09603999999999
37845,49,,19.42592000000001,-99.09073
37845,50,,19.423680000000008,-99.08691999999999
37845,51,,19.421520000000008,-99.08295999999999
37845,52,,19.420610000000007,-99.08128999999998
37845,53,,19.420460000000006,-99.08113999999998
37845,54,,19.419050000000006,-99.08023999999997
37845,55,,19.418180000000007,-99.07925999999998
37845,56,,19.418860000000006,-99.07883999999997
37845,57,,19.418990000000004,-99.07892999999997
37845,58,,19.419290000000004,-99.07899999999997
37845,59,,19.419490000000003,-99.07876999999996
37845,60,,19.419560000000004,-99.07824999999997
37845,61,,19.420680000000004,-99.07788999999997
37845,62,,19.421360000000004,-99.07780999999997
37845,63,,19.421540000000004,-99.07762999999997
37845,64,,19.421580000000002,-99.07724999999996
37845,65,,19.42151,-99.07706999999996
37845,66,,19.42134,-99.07692999999996
37845,67,,19.42118,-99.07685999999997
37845,68,,19.42078,-99.07701999999996
37845,69,,19.4203,-99.07742999999996
37845,70,,19.419880000000003,-99.07765999999997
37845,71,,19.419650000000004,-99.07793999999997
37845,72,,19.419230000000006,-99.07817999999997
37845,73,,19.419030000000006,-99.07817999999997
37845,74,,19.418850000000006,-99.07828999999998
37845,75,,19.418740000000007,-99.07850999999998
37845,76,,19.418800000000008,-99.07869999999998
37845,77,,19.418050000000008,-99.07925999999998
37845,78,,19.418900000000008,-99.08039999999998
37845,79,,19.419760000000007,-99.08090999999999
37845,80,,19.42076000000001,-99.08196999999998
37845,81,,19.42231000000001,-99.08486999999998
37845,82,,19.42494000000001,-99.08931999999999
37845,83,,19.42560000000001,-99.09046
37845,84,,19.42559000000001,-99.09064
37845,85,,19.42623000000001,-99.09164999999999
37845,86,,19.42689000000001,-99.09237999999999
37845,87,,19.42727000000001,-99.09236999999999
37845,88,,19.428540000000012,-99.09156999999999
37845,89,,19.432100000000013,-99.08957999999998
37845,90,,19.433340000000012,-99.08878999999999
37845,91,,19.433700000000012,-99.08841999999999
37845,92,,19.433800000000012,-99.08815999999999
37845,93,,19.43400000000001,-99.08797999999999
37845,94,,19.43487000000001,-99.08724999999998
37845,95,,19.43501000000001,-99.08706999999998
37845,96,,19.43510000000001,-99.08669999999998
37845,97,,19.43515000000001,-99.08534999999998
37845,98,,19.435210000000012,-99.08471999999998
37845,99,,19.435470000000013,-99.08414999999998
37845,100,,19.435820000000014,-99.08356999999998
37845,101,,19.436640000000015,-99.08212999999998
37845,102,,19.438000000000013,-99.07969999999997
37845,103,,19.439200000000014,-99.07757999999997
37845,104,,19.439100000000014,-99.07740999999997
37845,105,,19.438860000000012,-99.07729999999997
37845,106,,19.437930000000012,-99.07896999999997
37845,107,,19.437710000000013,-99.07953999999997
37845,108,,19.435370000000013,-99.08368999999996
37845,109,,19.434010000000015,-99.08616999999997
37845,110,,19.433870000000017,-99.08668999999996
37845,111,,19.433930000000018,-99.08743999999996
37845,112,,19.433770000000017,-99.08789999999996
37845,113,,19.433510000000016,-99.08842999999996
37845,114,,19.432970000000015,-99.08893999999997
37845,115,,19.432420000000015,-99.08927999999996
37845,116,,19.427410000000016,-99.09209999999996
37845,117,,19.426690000000015,-99.09254999999996
37845,118,,19.426370000000016,-99.09262999999996
37845,119,,19.426170000000017,-99.09264999999996
37845,120,,19.425970000000017,-99.09253999999996
37845,121,,19.425880000000017,-99.09243999999995
37845,122,,19.425820000000016,-99.09217999999996
37845,123,,19.425880000000017,-99.09202999999995
37845,124,,19.425980000000017,-99.09190999999996
37845,125,,19.426110000000016,-99.09183999999996
37845,126,,19.426330000000014,-99.09179999999996
37845,127,,19.426540000000013,-99.09195999999996
